name,price,area,source
16949375,269,Mitte,airbnb
14479069,44,Mitte,airbnb
6922834,86,Mitte,airbnb
9994644,53,Mitte,airbnb
14974846,107,Mitte,airbnb
10641148,808,Mitte,airbnb
13654880,184,Mitte,airbnb
7225977,71,Mitte,airbnb
3776645,30,Mitte,airbnb
2728584,17,Mitte,airbnb
6789938,25,Mitte,airbnb
12977541,25,Mitte,airbnb
6586517,49,Mitte,airbnb
3242577,134,Mitte,airbnb
2900633,44,Mitte,airbnb
2697520,125,Mitte,airbnb
15359286,26,Spandau,airbnb
16412850,22,Spandau,airbnb
10510313,44,Spandau,airbnb
13394132,13,Steglitz - Zehlendorf,airbnb
1075231,26,Tempelhof - Schöneberg,airbnb
1284674,33,Tempelhof - Schöneberg,airbnb
18519659,44,Tempelhof - Schöneberg,airbnb
17378648,22,Mitte,airbnb
9112919,79,Mitte,airbnb
17761763,12,Mitte,airbnb
11339971,44,Mitte,airbnb
14605561,58,Mitte,airbnb
8746871,26,Mitte,airbnb
13607403,39,Mitte,airbnb
14047629,53,Mitte,airbnb
6702187,107,Mitte,airbnb
15140468,31,Mitte,airbnb
16176050,53,Mitte,airbnb
265661,107,Mitte,airbnb
15084780,148,Mitte,airbnb
15060165,202,Mitte,airbnb
13482070,143,Mitte,airbnb
16184728,24,Mitte,airbnb
17507296,20,Tempelhof - Schöneberg,airbnb
6015920,67,Tempelhof - Schöneberg,airbnb
15594678,53,Tempelhof - Schöneberg,airbnb
15395241,43,Tempelhof - Schöneberg,airbnb
9757609,19,Tempelhof - Schöneberg,airbnb
8611133,62,Tempelhof - Schöneberg,airbnb
9629469,29,Tempelhof - Schöneberg,airbnb
10800942,18,Tempelhof - Schöneberg,airbnb
6310519,71,Tempelhof - Schöneberg,airbnb
8030523,31,Tempelhof - Schöneberg,airbnb
2063885,287,Tempelhof - Schöneberg,airbnb
9068410,22,Tempelhof - Schöneberg,airbnb
6641140,197,Tempelhof - Schöneberg,airbnb
12667835,53,Tempelhof - Schöneberg,airbnb
3882183,53,Tempelhof - Schöneberg,airbnb
14433101,16,Tempelhof - Schöneberg,airbnb
17960037,26,Tempelhof - Schöneberg,airbnb
5385850,44,Tempelhof - Schöneberg,airbnb
1947643,35,Tempelhof - Schöneberg,airbnb
9016937,22,Tempelhof - Schöneberg,airbnb
3419380,117,Tempelhof - Schöneberg,airbnb
14122778,26,Tempelhof - Schöneberg,airbnb
14158261,11,Tempelhof - Schöneberg,airbnb
14992364,40,Neukölln,airbnb
3988752,53,Neukölln,airbnb
14215431,42,Neukölln,airbnb
1829767,35,Neukölln,airbnb
18590937,44,Neukölln,airbnb
1745835,35,Neukölln,airbnb
3924691,85,Neukölln,airbnb
18269254,31,Neukölln,airbnb
17742816,31,Neukölln,airbnb
9265175,36,Neukölln,airbnb
15557531,14,Neukölln,airbnb
8805238,31,Neukölln,airbnb
15945638,80,Neukölln,airbnb
3560148,50,Neukölln,airbnb
7212969,83,Neukölln,airbnb
6360839,71,Neukölln,airbnb
6295159,15,Neukölln,airbnb
4194858,49,Neukölln,airbnb
18220734,31,Neukölln,airbnb
13113198,26,Tempelhof - Schöneberg,airbnb
933277,26,Tempelhof - Schöneberg,airbnb
17500598,31,Neukölln,airbnb
12121822,45,Neukölln,airbnb
8685370,46,Treptow - Köpenick,airbnb
17375804,32,Treptow - Köpenick,airbnb
17948654,26,Marzahn - Hellersdorf,airbnb
10303017,49,Marzahn - Hellersdorf,airbnb
1442066,62,Marzahn - Hellersdorf,airbnb
4684883,22,Reinickendorf,airbnb
13962510,26,Neukölln,airbnb
8686158,21,Reinickendorf,airbnb
2563181,89,Charlottenburg-Wilm.,airbnb
13421955,26,Charlottenburg-Wilm.,airbnb
16468036,58,Charlottenburg-Wilm.,airbnb
156776,44,Friedrichshain-Kreuzberg,airbnb
14942272,35,Friedrichshain-Kreuzberg,airbnb
10034759,8,Friedrichshain-Kreuzberg,airbnb
6288870,46,Friedrichshain-Kreuzberg,airbnb
9696259,67,Friedrichshain-Kreuzberg,airbnb
2417080,20,Friedrichshain-Kreuzberg,airbnb
1917774,49,Friedrichshain-Kreuzberg,airbnb
5759115,54,Friedrichshain-Kreuzberg,airbnb
3109139,17,Friedrichshain-Kreuzberg,airbnb
3108376,18,Friedrichshain-Kreuzberg,airbnb
12541792,224,Friedrichshain-Kreuzberg,airbnb
13132734,19,Friedrichshain-Kreuzberg,airbnb
18037749,44,Friedrichshain-Kreuzberg,airbnb
9631438,14,Neukölln,airbnb
9695108,59,Neukölln,airbnb
4103827,22,Neukölln,airbnb
16310042,17,Neukölln,airbnb
3808984,35,Neukölln,airbnb
1954001,26,Neukölln,airbnb
17615699,26,Neukölln,airbnb
8479278,20,Neukölln,airbnb
7435447,17,Neukölln,airbnb
15030096,21,Neukölln,airbnb
5853931,24,Neukölln,airbnb
4146871,14,Neukölln,airbnb
2375733,199,Neukölln,airbnb
9278672,224,Charlottenburg-Wilm.,airbnb
1756995,67,Charlottenburg-Wilm.,airbnb
16222733,31,Lichtenberg,airbnb
14286620,39,Lichtenberg,airbnb
3648134,43,Lichtenberg,airbnb
5218700,31,Lichtenberg,airbnb
15114951,31,Lichtenberg,airbnb
10844394,20,Lichtenberg,airbnb
9325312,22,Lichtenberg,airbnb
8669376,26,Lichtenberg,airbnb
17863403,53,Charlottenburg-Wilm.,airbnb
6324455,58,Charlottenburg-Wilm.,airbnb
10138594,29,Charlottenburg-Wilm.,airbnb
2924337,17,Charlottenburg-Wilm.,airbnb
15661007,44,Charlottenburg-Wilm.,airbnb
3076277,58,Charlottenburg-Wilm.,airbnb
18436837,17,Charlottenburg-Wilm.,airbnb
14893613,26,Charlottenburg-Wilm.,airbnb
1255664,40,Charlottenburg-Wilm.,airbnb
13131402,15,Reinickendorf,airbnb
1400385,71,Reinickendorf,airbnb
8234764,21,Reinickendorf,airbnb
15459808,98,Mitte,airbnb
1237568,85,Mitte,airbnb
12098980,71,Mitte,airbnb
9688380,130,Mitte,airbnb
12048782,98,Mitte,airbnb
18604964,50,Mitte,airbnb
12815903,44,Mitte,airbnb
7900250,31,Mitte,airbnb
5564679,44,Mitte,airbnb
15724164,49,Mitte,airbnb
8031693,107,Mitte,airbnb
16278866,26,Mitte,airbnb
615114,62,Mitte,airbnb
4807161,53,Mitte,airbnb
17480311,36,Mitte,airbnb
5529183,44,Mitte,airbnb
14504182,64,Mitte,airbnb
11286561,20,Mitte,airbnb
3560388,53,Mitte,airbnb
9836077,22,Mitte,airbnb
14382156,40,Friedrichshain-Kreuzberg,airbnb
16333978,53,Friedrichshain-Kreuzberg,airbnb
11099159,22,Friedrichshain-Kreuzberg,airbnb
14349079,22,Friedrichshain-Kreuzberg,airbnb
9323756,49,Friedrichshain-Kreuzberg,airbnb
1131123,26,Friedrichshain-Kreuzberg,airbnb
17379669,31,Friedrichshain-Kreuzberg,airbnb
17829196,15,Friedrichshain-Kreuzberg,airbnb
789554,62,Marzahn - Hellersdorf,airbnb
12187362,112,Friedrichshain-Kreuzberg,airbnb
7333975,59,Friedrichshain-Kreuzberg,airbnb
6442024,107,Friedrichshain-Kreuzberg,airbnb
14963269,44,Friedrichshain-Kreuzberg,airbnb
3736138,31,Friedrichshain-Kreuzberg,airbnb
11804046,26,Friedrichshain-Kreuzberg,airbnb
271739,36,Friedrichshain-Kreuzberg,airbnb
3156270,71,Friedrichshain-Kreuzberg,airbnb
5097402,53,Friedrichshain-Kreuzberg,airbnb
14065111,85,Friedrichshain-Kreuzberg,airbnb
9509024,15,Friedrichshain-Kreuzberg,airbnb
17913499,44,Marzahn - Hellersdorf,airbnb
6947885,44,Reinickendorf,airbnb
16134032,35,Friedrichshain-Kreuzberg,airbnb
705686,35,Friedrichshain-Kreuzberg,airbnb
9105759,103,Friedrichshain-Kreuzberg,airbnb
7299266,71,Friedrichshain-Kreuzberg,airbnb
12103838,26,Friedrichshain-Kreuzberg,airbnb
109658,53,Friedrichshain-Kreuzberg,airbnb
15248889,77,Friedrichshain-Kreuzberg,airbnb
17427681,28,Friedrichshain-Kreuzberg,airbnb
9087962,35,Friedrichshain-Kreuzberg,airbnb
16558526,27,Friedrichshain-Kreuzberg,airbnb
3253599,89,Friedrichshain-Kreuzberg,airbnb
18211973,59,Friedrichshain-Kreuzberg,airbnb
6592731,71,Friedrichshain-Kreuzberg,airbnb
11062214,44,Friedrichshain-Kreuzberg,airbnb
6744830,61,Friedrichshain-Kreuzberg,airbnb
2364544,44,Friedrichshain-Kreuzberg,airbnb
16926322,35,Pankow,airbnb
6953223,49,Pankow,airbnb
6326777,44,Pankow,airbnb
1496950,89,Pankow,airbnb
11645547,13,Pankow,airbnb
534087,53,Pankow,airbnb
7069244,35,Pankow,airbnb
6232450,62,Pankow,airbnb
6408850,22,Pankow,airbnb
18586882,12,Pankow,airbnb
8898542,125,Pankow,airbnb
1610677,26,Pankow,airbnb
617864,53,Pankow,airbnb
13973651,89,Pankow,airbnb
3825761,53,Mitte,airbnb
18234356,116,Mitte,airbnb
10229759,18,Mitte,airbnb
10162715,44,Mitte,airbnb
18483059,80,Mitte,airbnb
7314093,58,Mitte,airbnb
18488380,71,Mitte,airbnb
899207,32,Mitte,airbnb
243081,107,Mitte,airbnb
598335,58,Mitte,airbnb
7959426,31,Mitte,airbnb
8099504,67,Mitte,airbnb
15998589,62,Mitte,airbnb
8305998,80,Mitte,airbnb
11581326,31,Mitte,airbnb
17609764,31,Mitte,airbnb
6942968,57,Mitte,airbnb
239139,38,Mitte,airbnb
18279845,112,Mitte,airbnb
6858383,19,Mitte,airbnb
3844294,53,Mitte,airbnb
15185771,98,Mitte,airbnb
14072617,40,Mitte,airbnb
11247438,53,Mitte,airbnb
13671827,49,Mitte,airbnb
11705482,44,Mitte,airbnb
16768272,53,Mitte,airbnb
3610942,80,Mitte,airbnb
2281627,35,Mitte,airbnb
7196475,63,Mitte,airbnb
14712312,22,Mitte,airbnb
4047579,68,Mitte,airbnb
18189617,22,Mitte,airbnb
4229389,76,Mitte,airbnb
17003930,188,Mitte,airbnb
2978004,35,Mitte,airbnb
1860236,62,Mitte,airbnb
13651040,49,Mitte,airbnb
9128108,89,Mitte,airbnb
7489522,67,Mitte,airbnb
9673555,63,Mitte,airbnb
8379383,95,Mitte,airbnb
18356431,67,Mitte,airbnb
17223221,35,Mitte,airbnb
4376944,76,Mitte,airbnb
9816077,40,Mitte,airbnb
361487,46,Mitte,airbnb
2453972,58,Mitte,airbnb
5858818,44,Mitte,airbnb
7300526,79,Mitte,airbnb
9985964,139,Mitte,airbnb
18309298,22,Mitte,airbnb
16995870,106,Mitte,airbnb
14435405,107,Mitte,airbnb
10305300,98,Mitte,airbnb
15215429,69,Mitte,airbnb
9446356,44,Mitte,airbnb
795976,53,Mitte,airbnb
267764,84,Mitte,airbnb
11435422,58,Mitte,airbnb
5247910,32,Mitte,airbnb
1998240,20,Mitte,airbnb
2348751,40,Mitte,airbnb
15397322,24,Mitte,airbnb
2147777,45,Mitte,airbnb
9872487,58,Mitte,airbnb
7360422,28,Mitte,airbnb
4610313,26,Mitte,airbnb
10202799,33,Mitte,airbnb
16306770,49,Mitte,airbnb
14618013,116,Mitte,airbnb
7112313,44,Mitte,airbnb
4275353,31,Mitte,airbnb
7166711,24,Mitte,airbnb
16857599,25,Mitte,airbnb
8789610,53,Mitte,airbnb
18339952,15,Mitte,airbnb
16717815,31,Mitte,airbnb
16223878,30,Mitte,airbnb
6540481,26,Mitte,airbnb
7642982,28,Mitte,airbnb
17004913,37,Mitte,airbnb
8870766,32,Mitte,airbnb
16734397,24,Mitte,airbnb
8250419,40,Mitte,airbnb
13806385,53,Mitte,airbnb
1343702,43,Friedrichshain-Kreuzberg,airbnb
12350773,44,Friedrichshain-Kreuzberg,airbnb
16400708,76,Friedrichshain-Kreuzberg,airbnb
3694168,13,Friedrichshain-Kreuzberg,airbnb
17115583,42,Friedrichshain-Kreuzberg,airbnb
3023413,40,Friedrichshain-Kreuzberg,airbnb
10727378,22,Friedrichshain-Kreuzberg,airbnb
13778979,31,Friedrichshain-Kreuzberg,airbnb
11386702,53,Reinickendorf,airbnb
9707618,116,Mitte,airbnb
16867014,85,Mitte,airbnb
18019626,107,Mitte,airbnb
4748491,61,Mitte,airbnb
18269592,58,Mitte,airbnb
4985257,161,Mitte,airbnb
8127289,58,Mitte,airbnb
11403270,37,Mitte,airbnb
18022603,53,Mitte,airbnb
5898138,26,Mitte,airbnb
8448439,26,Mitte,airbnb
15135834,17,Mitte,airbnb
13231476,26,Mitte,airbnb
18555332,64,Mitte,airbnb
17536266,17,Mitte,airbnb
9802739,17,Mitte,airbnb
883299,26,Mitte,airbnb
9983777,44,Mitte,airbnb
17914651,18,Mitte,airbnb
10300955,22,Mitte,airbnb
13439885,35,Mitte,airbnb
17003027,22,Mitte,airbnb
14987044,40,Mitte,airbnb
18343135,30,Mitte,airbnb
11915122,14,Mitte,airbnb
15639453,29,Mitte,airbnb
2328948,62,Mitte,airbnb
5602068,31,Mitte,airbnb
7890883,31,Mitte,airbnb
1672407,44,Mitte,airbnb
6459978,80,Mitte,airbnb
9884281,98,Mitte,airbnb
7209074,17,Mitte,airbnb
2301967,17,Mitte,airbnb
13937976,44,Mitte,airbnb
5942150,26,Mitte,airbnb
7598752,41,Mitte,airbnb
15652614,40,Mitte,airbnb
9811674,22,Mitte,airbnb
17084630,26,Mitte,airbnb
2947092,89,Friedrichshain-Kreuzberg,airbnb
8930679,28,Friedrichshain-Kreuzberg,airbnb
8399246,44,Friedrichshain-Kreuzberg,airbnb
1353146,134,Friedrichshain-Kreuzberg,airbnb
8248659,26,Friedrichshain-Kreuzberg,airbnb
15843448,269,Friedrichshain-Kreuzberg,airbnb
17262468,31,Friedrichshain-Kreuzberg,airbnb
7296066,44,Friedrichshain-Kreuzberg,airbnb
1524184,31,Friedrichshain-Kreuzberg,airbnb
17582447,80,Friedrichshain-Kreuzberg,airbnb
14350863,34,Friedrichshain-Kreuzberg,airbnb
4055783,58,Friedrichshain-Kreuzberg,airbnb
14213815,49,Friedrichshain-Kreuzberg,airbnb
16235836,20,Friedrichshain-Kreuzberg,airbnb
17784563,31,Friedrichshain-Kreuzberg,airbnb
4861617,35,Friedrichshain-Kreuzberg,airbnb
10230601,17,Friedrichshain-Kreuzberg,airbnb
18424932,71,Friedrichshain-Kreuzberg,airbnb
3145546,89,Friedrichshain-Kreuzberg,airbnb
11859689,49,Friedrichshain-Kreuzberg,airbnb
15447429,40,Friedrichshain-Kreuzberg,airbnb
3584113,53,Friedrichshain-Kreuzberg,airbnb
7337068,71,Friedrichshain-Kreuzberg,airbnb
16246967,28,Friedrichshain-Kreuzberg,airbnb
18016856,161,Friedrichshain-Kreuzberg,airbnb
17951646,71,Friedrichshain-Kreuzberg,airbnb
9042732,80,Friedrichshain-Kreuzberg,airbnb
4023593,54,Friedrichshain-Kreuzberg,airbnb
17571769,25,Friedrichshain-Kreuzberg,airbnb
3448024,66,Friedrichshain-Kreuzberg,airbnb
4038392,256,Friedrichshain-Kreuzberg,airbnb
8165811,25,Friedrichshain-Kreuzberg,airbnb
7003153,49,Friedrichshain-Kreuzberg,airbnb
18535534,53,Friedrichshain-Kreuzberg,airbnb
17797490,40,Friedrichshain-Kreuzberg,airbnb
17411240,25,Friedrichshain-Kreuzberg,airbnb
4179185,116,Friedrichshain-Kreuzberg,airbnb
4508313,130,Friedrichshain-Kreuzberg,airbnb
16421118,17,Pankow,airbnb
8995477,29,Pankow,airbnb
11376761,39,Pankow,airbnb
7980692,31,Pankow,airbnb
12392518,58,Pankow,airbnb
822091,57,Pankow,airbnb
16156723,68,Pankow,airbnb
7302169,35,Pankow,airbnb
8065069,26,Pankow,airbnb
5655020,49,Pankow,airbnb
10763088,17,Pankow,airbnb
10256901,134,Charlottenburg-Wilm.,airbnb
16216639,89,Charlottenburg-Wilm.,airbnb
4820717,53,Friedrichshain-Kreuzberg,airbnb
8947725,44,Friedrichshain-Kreuzberg,airbnb
9598829,31,Friedrichshain-Kreuzberg,airbnb
17528884,323,Friedrichshain-Kreuzberg,airbnb
17884462,29,Friedrichshain-Kreuzberg,airbnb
4088324,62,Friedrichshain-Kreuzberg,airbnb
16144309,20,Friedrichshain-Kreuzberg,airbnb
2772447,36,Friedrichshain-Kreuzberg,airbnb
11203,73,Friedrichshain-Kreuzberg,airbnb
6179181,26,Friedrichshain-Kreuzberg,airbnb
6504048,53,Friedrichshain-Kreuzberg,airbnb
14107519,44,Friedrichshain-Kreuzberg,airbnb
8273293,35,Friedrichshain-Kreuzberg,airbnb
10698054,39,Friedrichshain-Kreuzberg,airbnb
8469022,62,Friedrichshain-Kreuzberg,airbnb
13384346,24,Friedrichshain-Kreuzberg,airbnb
1191779,89,Friedrichshain-Kreuzberg,airbnb
15019718,166,Friedrichshain-Kreuzberg,airbnb
7082764,21,Friedrichshain-Kreuzberg,airbnb
12193726,31,Friedrichshain-Kreuzberg,airbnb
17971005,85,Friedrichshain-Kreuzberg,airbnb
13698403,108,Friedrichshain-Kreuzberg,airbnb
18547011,31,Friedrichshain-Kreuzberg,airbnb
3998322,107,Friedrichshain-Kreuzberg,airbnb
17567564,44,Friedrichshain-Kreuzberg,airbnb
13146525,22,Friedrichshain-Kreuzberg,airbnb
8060093,23,Friedrichshain-Kreuzberg,airbnb
37836,35,Friedrichshain-Kreuzberg,airbnb
8565139,35,Friedrichshain-Kreuzberg,airbnb
16641673,41,Friedrichshain-Kreuzberg,airbnb
13819983,31,Friedrichshain-Kreuzberg,airbnb
8144101,116,Friedrichshain-Kreuzberg,airbnb
8904246,53,Friedrichshain-Kreuzberg,airbnb
3923744,17,Friedrichshain-Kreuzberg,airbnb
9345154,33,Friedrichshain-Kreuzberg,airbnb
8638365,179,Friedrichshain-Kreuzberg,airbnb
117649,61,Friedrichshain-Kreuzberg,airbnb
7721568,29,Friedrichshain-Kreuzberg,airbnb
17613555,41,Friedrichshain-Kreuzberg,airbnb
6908368,61,Friedrichshain-Kreuzberg,airbnb
11105701,35,Friedrichshain-Kreuzberg,airbnb
1401985,76,Friedrichshain-Kreuzberg,airbnb
17789485,53,Friedrichshain-Kreuzberg,airbnb
14246644,79,Friedrichshain-Kreuzberg,airbnb
9786796,40,Friedrichshain-Kreuzberg,airbnb
10113563,33,Friedrichshain-Kreuzberg,airbnb
7425257,89,Friedrichshain-Kreuzberg,airbnb
10766575,37,Friedrichshain-Kreuzberg,airbnb
5128714,24,Friedrichshain-Kreuzberg,airbnb
13833700,22,Friedrichshain-Kreuzberg,airbnb
194465,62,Friedrichshain-Kreuzberg,airbnb
827752,40,Friedrichshain-Kreuzberg,airbnb
8552997,62,Friedrichshain-Kreuzberg,airbnb
13203293,134,Friedrichshain-Kreuzberg,airbnb
12348965,35,Friedrichshain-Kreuzberg,airbnb
5265201,44,Friedrichshain-Kreuzberg,airbnb
18047185,14,Friedrichshain-Kreuzberg,airbnb
16335593,17,Friedrichshain-Kreuzberg,airbnb
14893008,34,Friedrichshain-Kreuzberg,airbnb
11207857,17,Friedrichshain-Kreuzberg,airbnb
6359334,20,Pankow,airbnb
723003,58,Pankow,airbnb
2358997,15,Pankow,airbnb
15982146,58,Pankow,airbnb
16564416,13,Pankow,airbnb
14146136,79,Pankow,airbnb
8046272,35,Pankow,airbnb
15607047,17,Pankow,airbnb
8961441,44,Pankow,airbnb
7797170,44,Pankow,airbnb
11122669,44,Pankow,airbnb
174033,35,Pankow,airbnb
16227384,49,Pankow,airbnb
1804568,85,Pankow,airbnb
17941311,28,Pankow,airbnb
7574959,31,Pankow,airbnb
15368037,49,Pankow,airbnb
14707771,24,Pankow,airbnb
16607562,40,Pankow,airbnb
876339,26,Pankow,airbnb
13329275,21,Pankow,airbnb
16169268,28,Pankow,airbnb
18039893,22,Pankow,airbnb
9085319,40,Pankow,airbnb
11877612,24,Pankow,airbnb
12001920,43,Pankow,airbnb
3872099,31,Pankow,airbnb
10650616,53,Pankow,airbnb
7496906,12,Pankow,airbnb
17706952,80,Pankow,airbnb
12825423,44,Charlottenburg-Wilm.,airbnb
10952865,26,Charlottenburg-Wilm.,airbnb
4341607,41,Pankow,airbnb
13056913,23,Pankow,airbnb
7208796,22,Pankow,airbnb
17936863,44,Pankow,airbnb
15849412,80,Pankow,airbnb
8088545,22,Pankow,airbnb
9856681,37,Pankow,airbnb
9715210,40,Pankow,airbnb
1659160,62,Pankow,airbnb
16022808,76,Pankow,airbnb
3438403,35,Pankow,airbnb
16046990,49,Pankow,airbnb
16670084,25,Pankow,airbnb
11688281,71,Pankow,airbnb
3494592,35,Pankow,airbnb
3030308,76,Pankow,airbnb
7607717,22,Pankow,airbnb
10030928,26,Pankow,airbnb
16255861,105,Pankow,airbnb
3008137,53,Pankow,airbnb
1195770,44,Pankow,airbnb
7500554,44,Pankow,airbnb
6233867,31,Pankow,airbnb
9632005,161,Pankow,airbnb
16448413,89,Pankow,airbnb
9305676,85,Pankow,airbnb
679704,85,Pankow,airbnb
17189500,26,Pankow,airbnb
18039841,44,Pankow,airbnb
4330869,80,Pankow,airbnb
1532615,148,Pankow,airbnb
14045307,71,Pankow,airbnb
16048541,49,Pankow,airbnb
16414957,170,Pankow,airbnb
5555759,58,Pankow,airbnb
13574153,49,Pankow,airbnb
925753,31,Pankow,airbnb
9447740,17,Pankow,airbnb
18279922,35,Pankow,airbnb
18554176,61,Pankow,airbnb
15307180,49,Pankow,airbnb
4906079,28,Pankow,airbnb
924552,71,Pankow,airbnb
979758,22,Pankow,airbnb
3808163,44,Pankow,airbnb
18220853,80,Pankow,airbnb
9841377,21,Pankow,airbnb
17298446,71,Pankow,airbnb
3449359,29,Pankow,airbnb
8387633,40,Pankow,airbnb
1548045,112,Pankow,airbnb
6990044,26,Pankow,airbnb
15376599,35,Pankow,airbnb
6668813,26,Pankow,airbnb
14070376,251,Pankow,airbnb
1770928,22,Pankow,airbnb
12802076,85,Pankow,airbnb
15025714,22,Pankow,airbnb
14026261,47,Pankow,airbnb
11969961,19,Charlottenburg-Wilm.,airbnb
1186069,80,Tempelhof - Schöneberg,airbnb
16996470,81,Tempelhof - Schöneberg,airbnb
18190501,26,Treptow - Köpenick,airbnb
15727512,34,Treptow - Köpenick,airbnb
9401499,25,Treptow - Köpenick,airbnb
7540484,26,Treptow - Köpenick,airbnb
15815265,26,Treptow - Köpenick,airbnb
13967149,49,Treptow - Köpenick,airbnb
8271558,28,Treptow - Köpenick,airbnb
4080009,40,Treptow - Köpenick,airbnb
17258679,22,Treptow - Köpenick,airbnb
4432965,25,Treptow - Köpenick,airbnb
13933466,25,Treptow - Köpenick,airbnb
571074,44,Treptow - Köpenick,airbnb
15214733,61,Treptow - Köpenick,airbnb
8098696,23,Charlottenburg-Wilm.,airbnb
7812713,49,Charlottenburg-Wilm.,airbnb
6405951,148,Charlottenburg-Wilm.,airbnb
13269700,15,Charlottenburg-Wilm.,airbnb
13557073,40,Charlottenburg-Wilm.,airbnb
9413152,53,Charlottenburg-Wilm.,airbnb
12430708,14,Charlottenburg-Wilm.,airbnb
7742584,35,Charlottenburg-Wilm.,airbnb
3871990,37,Charlottenburg-Wilm.,airbnb
753978,62,Charlottenburg-Wilm.,airbnb
753251,26,Charlottenburg-Wilm.,airbnb
447524,25,Charlottenburg-Wilm.,airbnb
18125045,35,Charlottenburg-Wilm.,airbnb
9968731,44,Charlottenburg-Wilm.,airbnb
14739252,41,Charlottenburg-Wilm.,airbnb
16633338,22,Charlottenburg-Wilm.,airbnb
641493,33,Charlottenburg-Wilm.,airbnb
17168067,161,Charlottenburg-Wilm.,airbnb
6929197,102,Charlottenburg-Wilm.,airbnb
15933377,53,Charlottenburg-Wilm.,airbnb
14211489,49,Charlottenburg-Wilm.,airbnb
5369564,79,Charlottenburg-Wilm.,airbnb
6968647,13,Charlottenburg-Wilm.,airbnb
17309040,121,Charlottenburg-Wilm.,airbnb
12788419,314,Charlottenburg-Wilm.,airbnb
12950450,31,Charlottenburg-Wilm.,airbnb
13244911,31,Charlottenburg-Wilm.,airbnb
12851679,31,Charlottenburg-Wilm.,airbnb
7050498,25,Charlottenburg-Wilm.,airbnb
7956833,85,Charlottenburg-Wilm.,airbnb
2418617,44,Neukölln,airbnb
15751505,17,Neukölln,airbnb
17712098,116,Neukölln,airbnb
6435043,26,Neukölln,airbnb
11875382,58,Neukölln,airbnb
18225202,34,Neukölln,airbnb
6689215,53,Neukölln,airbnb
7409583,52,Neukölln,airbnb
1092193,44,Neukölln,airbnb
10663764,26,Neukölln,airbnb
9659732,40,Neukölln,airbnb
14258276,37,Neukölln,airbnb
16734328,16,Neukölln,airbnb
17415692,40,Neukölln,airbnb
14325894,22,Neukölln,airbnb
14346584,62,Neukölln,airbnb
11686962,29,Neukölln,airbnb
4201723,71,Neukölln,airbnb
5381726,59,Neukölln,airbnb
4134166,27,Steglitz - Zehlendorf,airbnb
5935186,100,Spandau,airbnb
18327922,16,Spandau,airbnb
17393958,19,Steglitz - Zehlendorf,airbnb
5295113,17,Steglitz - Zehlendorf,airbnb
18388280,10,Steglitz - Zehlendorf,airbnb
8838723,22,Steglitz - Zehlendorf,airbnb
15187586,20,Steglitz - Zehlendorf,airbnb
3080548,31,Steglitz - Zehlendorf,airbnb
5290282,53,Spandau,airbnb
6429295,30,Spandau,airbnb
6981075,107,Steglitz - Zehlendorf,airbnb
18262514,42,Steglitz - Zehlendorf,airbnb
16012206,12,Steglitz - Zehlendorf,airbnb
255829,45,Tempelhof - Schöneberg,airbnb
15127819,26,Steglitz - Zehlendorf,airbnb
14683547,24,Steglitz - Zehlendorf,airbnb
7931735,44,Steglitz - Zehlendorf,airbnb
2527673,34,Tempelhof - Schöneberg,airbnb
233702,67,Tempelhof - Schöneberg,airbnb
13235809,22,Neukölln,airbnb
15910540,17,Neukölln,airbnb
9741537,12,Neukölln,airbnb
13013744,22,Neukölln,airbnb
18441294,22,Neukölln,airbnb
6027750,40,Neukölln,airbnb
12691355,58,Neukölln,airbnb
14217256,22,Neukölln,airbnb
13104873,17,Neukölln,airbnb
4578940,71,Neukölln,airbnb
18145055,59,Neukölln,airbnb
5281734,42,Neukölln,airbnb
6674138,53,Neukölln,airbnb
11915268,21,Neukölln,airbnb
16109396,89,Neukölln,airbnb
443279,47,Neukölln,airbnb
9340353,58,Neukölln,airbnb
6649500,31,Neukölln,airbnb
4018296,404,Mitte,airbnb
11798324,39,Mitte,airbnb
4834947,27,Mitte,airbnb
11467761,16,Mitte,airbnb
10006335,15,Mitte,airbnb
6875719,26,Mitte,airbnb
9225879,17,Mitte,airbnb
17341996,11,Mitte,airbnb
18135760,80,Mitte,airbnb
8700006,26,Mitte,airbnb
6851658,53,Mitte,airbnb
17791400,22,Mitte,airbnb
7569443,39,Mitte,airbnb
7158213,44,Mitte,airbnb
15731719,80,Mitte,airbnb
12241948,25,Mitte,airbnb
10113315,26,Mitte,airbnb
8712760,22,Friedrichshain-Kreuzberg,airbnb
2094536,58,Friedrichshain-Kreuzberg,airbnb
12563514,35,Friedrichshain-Kreuzberg,airbnb
11629270,89,Friedrichshain-Kreuzberg,airbnb
17936321,26,Friedrichshain-Kreuzberg,airbnb
9875295,80,Friedrichshain-Kreuzberg,airbnb
17017828,71,Friedrichshain-Kreuzberg,airbnb
16827779,65,Friedrichshain-Kreuzberg,airbnb
16640603,107,Friedrichshain-Kreuzberg,airbnb
911419,11,Friedrichshain-Kreuzberg,airbnb
18556500,62,Friedrichshain-Kreuzberg,airbnb
10216819,20,Friedrichshain-Kreuzberg,airbnb
13736639,40,Friedrichshain-Kreuzberg,airbnb
15440514,26,Friedrichshain-Kreuzberg,airbnb
14063743,53,Friedrichshain-Kreuzberg,airbnb
17553423,22,Friedrichshain-Kreuzberg,airbnb
